,nome,coordenadas,localiza__oLabel,imagem,DGPC_ID,informação
258,"Manueline portal of Capela de Nossa Senhora dos Remédios (Santa Maria Maior, Lisboa)",Point(-9.127611 38.711599),Santa Maria Maior,http://commons.wikimedia.org/wiki/Special:FilePath/BAR000294%20-%20Portal%20manuelino%20da%20Ermida%20de%20Nossa%20Senhora%20dos%20Rem%C3%A9dios.jpg,4094030.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/4094030
259,"Manueline portal of Capela de Nossa Senhora dos Remédios (Santa Maria Maior, Lisboa)",Point(-9.127611 38.711599),Santa Maria Maior,http://commons.wikimedia.org/wiki/Special:FilePath/Capela%20de%20Nossa%20Senhora%20dos%20Rem%C3%A9dios%20001.jpg,4094030.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/4094030
260,Lápides das Pedras Negras,Point(-9.13491983 38.710369),Santa Maria Maior,http://commons.wikimedia.org/wiki/Special:FilePath/L%C3%A1pides%20das%20Pedras%20Negras%208695.jpg,70276.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70276
261,Lápide das Taipas,Point(-8.34404 41.48705),Caldelas,http://commons.wikimedia.org/wiki/Special:FilePath/Caldas%20das%20Taipas%20%286%29.jpg,69818.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69818
262,Lápide da Igreja de Benavila,Point(-7.868284225 39.117408752),Benavila e Valongo,http://commons.wikimedia.org/wiki/Special:FilePath/Senhora%20de%20Entre%20%C3%81guas%20-%20Benavila%20%28144000135%29.jpg,70179.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70179
263,Lines of Torres Vedras,Point(-9.265753 39.100503),Lisbon,http://commons.wikimedia.org/wiki/Special:FilePath/Monument%20LinhasdeTorresVedras2.jpg,17662366.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/17662366
264,Landscape of the Pico Island vineyard culture,Point(-28.54111111 38.51333333),Candelária,http://commons.wikimedia.org/wiki/Special:FilePath/Landscape%20of%20the%20Pico%20Island%20Vineyard%20Culture.jpg,,http://www.google.com/search?q=Landscape%20of%20the%20Pico%20Island%20vineyard%20culture
265,Laje das Fogaças,Point(-8.784965 41.907977),Lanhelas,http://commons.wikimedia.org/wiki/Special:FilePath/Laje%20das%20Foga%C3%A7as%20-%2025.jpg,70679.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70679
266,Jardim do Paço Episcopal de Castelo Branco,Point(-7.494175 39.827913888),Castelo Branco,http://commons.wikimedia.org/wiki/Special:FilePath/Jardim%20do%20Pa%C3%A7o%20Episcopal.jpg,,http://www.google.com/search?q=Jardim%20do%20Paço%20Episcopal%20de%20Castelo%20Branco
267,Jardim da Manga,Point(-8.427839 40.211275),"Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",http://commons.wikimedia.org/wiki/Special:FilePath/Nt-coimbra1.jpg,69815.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69815
268,Jardim da Fundação Calouste Gulbenkian,Point(-9.154166666 38.737222222),Avenidas Novas (Lisbon),http://commons.wikimedia.org/wiki/Special:FilePath/Gulbenkian%20April%202009-2.jpg,330483.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/330483
269,Jardim Botânico de Lisboa,Point(-9.14895 38.7181),Santo António (Lisbon),http://commons.wikimedia.org/wiki/Special:FilePath/Entrada%20da%20Escola%20Polit%C3%A9cnica%20de%20Lisboa.jpg,70142.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70142
270,Jardim Botânico Tropical,Point(-9.202488 38.699322),Lisbon,http://commons.wikimedia.org/wiki/Special:FilePath/Lisboa%20Jardim%20Bot%C3%A2nico%20Tropical%20Washingtonia%20filifera%2019-10-2010%2014-58-21.JPG,,http://www.google.com/search?q=Jardim%20Botânico%20Tropical
271,Igrejas dos Carmelitas e do Carmo,Point(-8.616359 41.147596),"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Igrejas%20dos%20Carmelitas%20e%20do%20Carmo%20por%20Rodrigo%20Tetsuo%20Argenton%20%2801%29.jpg,155835.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/155835
272,Igrejas dos Carmelitas e do Carmo,Point(-8.616359 41.147596),"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Igrejas%20dos%20Carmelitas%20e%20do%20Carmo%20por%20Rodrigo%20Tetsuo%20Argenton%20%2802%29.jpg,155835.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/155835
273,Igreja matriz de Vila Nova de Foz Côa,Point(-7.136219 41.083008),Vila Nova de Foz Côa,http://commons.wikimedia.org/wiki/Special:FilePath/Vila%20Nova%20de%20Foz%20Coa%2006%20by-dpc.jpg,70449.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70449
274,Igreja matriz de Santiago do Cacém,Point(-8.69778 38.013871),"Santiago do Cacém, Santa Cruz e São Bartolomeu da Serra",http://commons.wikimedia.org/wiki/Special:FilePath/Fachada%20da%20Igreja%20Matriz%20de%20Santiago%20do%20Cac%C3%A9m.jpg,71154.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71154
275,Igreja matriz de Loulé,Point(-8.023557 37.137513),São Clemente,http://commons.wikimedia.org/wiki/Special:FilePath/IgrejaMatrizLoule.JPG,70412.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70412
276,Igreja matriz de Atouguia da Baleia,Point(-9.325242042 39.339134216),Atouguia da Baleia,http://commons.wikimedia.org/wiki/Special:FilePath/2%20Atouguia%20da%20Baleia%20IMG%205944.jpg,71114.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71114
277,Igreja matriz da Lourinhã,Point(-9.312861 39.24252),Lourinhã e Atalaia,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20Matriz%20da%20Lourinh%C3%A3.jpg,70822.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70822
278,Igreja e convento da Graça,Point(-9.13087 38.716988),São Vicente,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20e%20convento%20da%20Gra%C3%A7a%20I.jpg,70588.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70588
279,Igreja e Torre dos Clérigos,Point(-8.61464 41.14565),"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Cl%C3%A9rigos%20Tower%20%2837151256565%29%20%28cropped%29.jpg,70401.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70401
280,Igreja e Torre de Manhente,Point(-8.573593 41.54403),Manhente,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20Manhente%2C%20Barcelos.jpg,70636.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70636
281,Igreja dos Lóios,Point(-7.906914 38.572912),"União das Freguesias de Évora (São Mamede, Sé, São Pedro e Santo Antão)",http://commons.wikimedia.org/wiki/Special:FilePath/Evora-LoiosChurch.jpg,69784.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69784
282,Igreja dos Clérigos,Point(-8.61401 41.145871),"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20dos%20Cl%C3%A9rigos%20I.jpg,,http://www.google.com/search?q=Igreja%20dos%20Clérigos
283,Igreja dos Carmelitas Descalços (Porto),Point(-8.616455 41.147466),"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20dos%20Carmelitas%20Porto%2001.jpg,155835.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/155835
284,Igreja dos Agostinhos,Point(-7.419721 38.782493),Nossa Senhora da Conceição e São Bartolomeu,http://commons.wikimedia.org/wiki/Special:FilePath/Vila%20Vi%C3%A7osa%20September%202013-8.jpg,70207.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70207
285,Igreja do Senhor Jesus da Pobreza,Point(-7.903249 38.56825),"União das Freguesias de Évora (São Mamede, Sé, São Pedro e Santo Antão)",http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20do%20Senhor%20Jesus%20da%20Pobreza%20%28P1010715%29.jpg,4981779.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/4981779
286,Igreja do Salvador de Freixo de Baixo,Point(-8.122151 41.299192),Freixo de Cima e de Baixo,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20Rom%C3%A2nica%20de%20Freixo%20de%20Baixo%20Poente.jpg,70350.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70350
287,Igreja do Salvador de Cabeça Santa,Point(-8.279874 41.131948),Cabeça Santa,http://commons.wikimedia.org/wiki/Special:FilePath/Ret%C3%A1bulo%20da%20Capela%20Lateral%20do%20lado%20do%20Evangelho.jpg,70702.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70702
288,Igreja do Menino Deus (Lisbon),Point(-9.1314115 38.7136755),Santa Maria Maior,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20do%20Menino%20Deus.jpg,70522.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70522
289,Igreja do Coração de Jesus (Lisboa),Point(-9.14722222 38.72472222),Santo António (Lisbon),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20do%20Sagrado%20Cora%C3%A7%C3%A3o%20de%20Jesus%20.jpg,328966.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/328966
290,Igreja do Convento do Carmo (Lisbon),Point(-9.140384 38.712129),Santa Maria Maior,http://commons.wikimedia.org/wiki/Special:FilePath/Alameda%20de%20pedra.jpg,72498.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/72498
291,Igreja do Convento de Santo António (Aveiro),Point(-8.652551 40.635707),Santa Joana,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20do%20convento%20de%20sto%20Ant%C3%B3nio.jpg,327669.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/327669
292,Igreja do Colégio Novo,Point(-8.427939 40.210189),"Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20do%20Col%C3%A9gio%20Novo.jpg,70530.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70530
293,Igreja do Carmo (Porto),Point(-8.616266 41.147486),"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Azulejos%20%2830763526994%29.jpg,,http://www.google.com/search?q=Igreja%20do%20Carmo%20(Porto)
294,Igreja do Carmo (Porto),Point(-8.616266 41.147486),"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Igreja-do-carmo-porto-facade.jpg,,http://www.google.com/search?q=Igreja%20do%20Carmo%20(Porto)
295,Igreja do Carmo (Porto),Point(-8.616266 41.147486),"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Igreja-do-carmo-porto-nave.jpg,,http://www.google.com/search?q=Igreja%20do%20Carmo%20(Porto)
296,Igreja do Carmo (Coimbra),Point(-8.430329 40.213125),"Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",http://commons.wikimedia.org/wiki/Special:FilePath/Colegio%20nossa%20senhora%20do%20carmo.jpg,3744022.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/3744022
297,Igreja de Vilar de Frades,Point(-8.55666667 41.54027778),Areias de Vilar e Encourados,http://commons.wikimedia.org/wiki/Special:FilePath/Vilar%20de%20Frades.JPG,70698.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70698
298,Igreja de Vila Boa do Bispo,Point(-8.220467567 41.130516052),Vila Boa do Bispo,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20Santa%20Maria%20de%20Vila%20Boa%20do%20Bispo.jpg,70257.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70257
299,Igreja de São Vicente de Sousa,Point(-8.248649 41.343804),Torrados e Sousa,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20S%C3%A3o%20Vicente%20de%20Sousa.jpg,71124.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71124
300,Igreja de São Vicente da Chã,Point(-7.785165 41.784593),Chã,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20da%20Ch%C3%A3.jpg,71129.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71129
301,Igreja de São Vicente (Abrantes),Point(-8.1979 39.464515),Abrantes (São Vicente e São João) e Alferrarede,http://commons.wikimedia.org/wiki/Special:FilePath/Fachada%20da%20Igreja%20de%20S%C3%A3o%20Vicente%2C%20de%20Abrantes.jpg,70284.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70284
302,Igreja de São Sebastião (Lagos),Point(-8.67388889 37.10388889),São Gonçalo de Lagos,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20San%20Sebastiao%20Lagos%20Portugal.jpg,69861.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69861
303,Igreja de São Salvador de Ansiães,Point(-7.305001 41.202486),"Lavandeira, Beira Grande e Selores",http://commons.wikimedia.org/wiki/Special:FilePath/Listen%20to%20the%20chants%20of%20past%20ages%20%284912755872%29.jpg,70592.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70592
304,Igreja de São Roque (Lisbon),Point(-9.143371 38.713555),Santa Maria Maior,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20Sao%20Roque%20-%20panoramio.jpg,71215.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71215
305,Igreja de São Romão de Arões,Point(-8.21722222 41.45611111),Arões (São Romão),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20S%C3%A3o%20Rom%C3%A3o%20de%20Ar%C3%B5es.jpg,69833.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69833
306,Igreja de São Quintino,Point(-9.144083 39.005971),Santo Quintino,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20Sto.%20Quintino%20-%20Sobral%20de%20Mte.%20Agra%C3%A7o2.jpg,72204.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/72204
307,Igreja de São Pedro de Rubiães,Point(-8.62541111 41.89654722),Rubiães,http://commons.wikimedia.org/wiki/Special:FilePath/Iglesia%20de%20S%C3%A3o%20Pedro%20de%20Rubi%C3%A3es.jpg,71137.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71137
308,Igreja de São Pedro de Rubiães,Point(-8.62541111 41.89654722),Rubiães,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20S%C3%A3o%20Pedro%20de%20Rubi%C3%A3es%20II.jpg,71137.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71137
309,Igreja de São Pedro de Roriz,Point(-8.380586 41.344517),Roriz,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20S%C3%A3o%20Pedro%20de%20Roriz%2C%20Santo%20Tirso%2C%20Portugal.jpg,70684.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70684
310,Igreja de São Pedro de Rates,Point(-8.67241667 41.42334722),Rates,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20Romanica%20de%20Rates%20geral.JPG,70220.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70220
311,Igreja de São Pedro de Lourosa,Point(-7.931911 40.317469),Lourosa,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20visig%C3%B3tica%20em%20Lourosa%202249.jpg,70268.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70268
312,Igreja de São Pedro (Torres Vedras),Point(-9.258649 39.093015),"Santa Maria, São Pedro e Matacães",http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20S%C3%A3o%20Pedro%20%28Torres%20Vedras%29%20b.jpg,70373.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70373
313,Igreja de São Pedro (Elvas),Point(-7.160671 38.88214),"Caia, São Pedro e Alcáçova",http://commons.wikimedia.org/wiki/Special:FilePath/Elvas%20-%20Igreja%20de%20S%C3%A3o%20Pedro.JPG,70258.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70258
314,Igreja de São Pedro (Arganil),Point(-8.067317 40.229326),Arganil,http://commons.wikimedia.org/wiki/Special:FilePath/Capela%20de%20S%C3%A3o%20Pedro%20-%20Arganil%20-%20Portugal%20%2828518509520%29.jpg,69841.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69841
315,Igreja de São Pedro (Abragão),Point(-8.222309 41.157207),Abragão,http://commons.wikimedia.org/wiki/Special:FilePath/BragaAveiro%20-%20261%20%2830194495842%29.jpg,71192.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71192
